ID,X,Y,Z
2202,-4.924554,6.595522,12.663834
2203,3.327446,14.665502,-1.450144
2204,14.139436,5.081522,1.633856
2205,6.739446,-13.170478,3.087856
2206,1.343446,-10.146478,-11.122144
2207,-1.412554,-14.408478,4.353858
2208,9.869446,5.907522,-9.816144
2209,-9.012554,-4.656478,11.217858
2210,5.185446,-1.454478,-14.136144
2211,9.993446,3.405524,10.839858
2212,0.698244,2.345928,14.933854
2213,7.043448,-9.756478,-9.178144
2214,-7.366554,5.831522,-11.868144
2215,-6.300554,-12.198478,6.379856
2216,4.531446,-9.174478,11.159856
2217,3.927446,-3.012478,-14.310144
2218,-13.390554,-6.994478,-1.134144
2219,6.759448,-10.60048,8.453858
2220,14.531436,2.245522,3.651858
2221,0.055446,14.191504,-5.308144
2222,-12.556554,-5.322478,-6.610144
2223,-3.742554,9.623522,-11.096144
2224,2.593446,-9.520478,11.505858
2225,6.889446,3.281522,-13.100144
2226,3.237446,-14.616478,-2.402144
2227,-12.432554,-3.736478,-7.834144
2228,5.239446,-10.380478,9.731858
2229,-10.112554,8.169524,-7.810144
2230,-4.858954,-4.709678,13.573838
2231,10.587446,-5.814478,-9.182144
2232,7.323446,7.065524,-11.256144
2233,9.199448,-11.712478,-2.918144
2234,10.591446,1.015522,10.823856
2235,-1.576554,-13.740478,6.253856
2236,-13.740554,1.411522,6.295856
2237,-15.140554,-0.714478,-0.854144
2238,9.130244,-0.58168,12.117844
2239,-6.724554,7.625522,-11.280144
2240,9.192244,1.924318,11.933854
2241,-0.322554,12.635522,-8.422144
2242,-3.054554,-12.834478,-7.548144
2243,-3.192554,-1.297682,14.803848
2244,-12.760556,2.643522,7.825858
2245,-1.824554,-6.284478,-13.720144
2246,-5.456554,12.329524,-7.024144
2247,8.739446,10.067522,7.309856
2248,1.799446,14.589514,-3.886144
2249,-1.958554,15.05152,-0.950144
2250,7.739446,-11.184478,6.817856
2251,-7.760554,-12.618478,3.469856
2252,12.419436,-8.024478,-3.598144
2253,0.147446,7.379522,-13.316144
2254,-6.564554,13.219518,-3.738144
2255,8.729446,12.467524,0.499858
2256,-12.618556,7.665524,-3.732144
2257,10.419446,-1.916478,-10.942144
2258,9.379446,10.663522,5.503856
2259,-9.986556,-11.498478,-0.452144
2260,-12.474554,-1.866478,-8.548144
2261,-6.149754,-3.187678,13.571854
2262,-3.546554,1.469522,-14.748144
2263,14.267428,-1.134478,-5.240144
2264,-7.492554,-7.998478,10.593856
2265,-12.312554,-0.638478,8.969856
2266,-11.408554,-6.160478,-8.024144
2267,-10.398554,-6.902478,8.767856
2268,13.135438,-4.642478,6.215856
2269,-6.140554,-7.310478,11.899856
2270,12.015444,9.247522,-1.708144
2271,13.011446,1.171522,-7.884144
2272,-1.392554,14.691504,3.879856
2273,6.411446,13.23551,-4.068144
2274,3.13504,1.845116,14.81984
2275,-5.798554,-14.026478,-1.582144
2276,-6.536554,13.569494,2.467858
2277,0.903446,12.957494,8.019858
2278,-8.776554,10.701522,6.447856
2279,-4.250554,-8.970478,11.601856
2280,3.851446,3.729522,-14.300144
2281,4.737446,14.071508,3.575858
2282,-11.580554,3.269522,9.409856
2283,-6.674554,13.661504,-1.548144
2284,-4.708554,8.155524,-12.038146
2285,-3.302554,-13.814478,-5.696144
2286,6.203448,9.441522,-10.324144
2287,-7.488554,-13.160478,-2.222144
2288,2.151448,4.775522,-14.380144
2289,-12.676554,5.119522,6.883856
2290,3.183446,11.325524,9.793858
2291,1.533448,1.321522,-15.174144
2292,-1.978554,11.977522,-9.326144
2293,-9.234554,-11.99648,2.279856
2294,-11.454554,-3.226478,-9.632144
2295,13.60544,-5.442478,4.439858
2296,-8.652554,1.133522,12.587844
2297,10.797448,10.783524,-1.320144
2298,3.543446,-8.085678,12.519852
2299,-3.300554,-14.958478,0.189856
2300,-1.154554,7.203116,13.471848
2301,-14.602554,-3.954478,2.447856
2302,7.719446,11.869522,5.865856
2303,-11.100554,10.489522,1.323856
2304,-14.814554,-1.214478,-3.756144
2305,8.717448,-6.898478,-10.560144
2306,13.525424,-4.956478,-5.256144
2307,6.16504,-2.392478,13.839828
2308,-3.154554,-2.520478,-14.798146
2309,-7.814554,7.599524,10.793858
2310,3.968242,-6.335278,13.397842
2311,6.105446,9.685522,10.213858
2312,-12.768554,6.959522,4.893856
2313,-11.524556,8.861522,-4.908144
2314,14.44742,0.865522,5.095856
2315,-0.097352,-3.649278,14.903854
2316,14.883424,3.199522,1.935856
2317,-7.224554,-13.538478,-0.276144
2318,-14.474554,-1.174478,4.987856
2319,-1.716554,-1.140478,-15.216144
2320,10.087446,-7.716478,-8.636144
2321,-14.484554,4.277524,-2.790144
2322,-3.498554,-7.202478,-13.106144
2323,3.529446,-7.920478,-12.686144
2324,13.567446,7.187522,-0.644144
2325,-6.882556,5.655524,12.525834
2326,-11.246554,-8.460478,6.189858
2327,0.637446,-7.164478,-13.590146
2328,10.839448,-3.974478,-10.156146
2329,-9.794554,-9.620478,6.933856
2330,12.611422,-8.638478,-1.704144
2331,3.767446,-13.722478,5.847856
2332,-6.294554,11.809522,7.599858
2333,14.261446,-4.676478,-3.406144
2334,13.24344,6.605522,-4.226144
2335,5.39665,-7.334478,12.413834
2336,-9.068554,4.491522,11.603858
2337,12.62543,-6.772478,-5.650144
2338,9.109448,-12.376478,-1.032144
2339,3.711446,-14.258478,-4.490144
2340,15.113436,-2.612478,1.421856
2341,7.709446,8.453522,10.317858
2342,12.093446,2.301524,-9.264144
2343,-2.142554,2.869522,-14.988144
2344,-13.440554,-0.414478,-7.534144
2345,-2.084554,-11.508478,-10.042144
2346,15.405428,0.509522,0.381858
2347,9.557448,-8.626478,8.483856
2348,8.045446,12.527524,4.011856
2349,-11.364554,-8.43048,-6.140144
2350,-14.356554,-3.478478,4.453858
2351,-0.188552,10.513524,-11.292144
2352,3.413852,8.33832,12.527848
2353,-4.952554,-12.142478,8.139856
2354,-6.948554,11.315524,-7.870144
2355,7.107446,11.965522,-6.682144
2356,10.951446,-3.192478,10.403856
2357,-11.100554,-1.526478,-10.626144
2358,6.267446,-12.848478,-5.840144
2359,4.741446,-14.656478,-1.094144
2360,12.879426,6.715522,5.247856
2361,4.903446,0.455522,-14.638144
2362,10.813446,3.025522,-10.604146
2363,-2.300554,-14.970478,-3.030144
2364,7.673446,9.945522,8.993856
2365,-4.288554,-14.406478,3.573856
2366,-0.18096,-1.674478,15.359848
2367,0.457446,10.047524,11.73384
2368,6.137854,5.26832,13.173844
2369,-11.636554,7.773524,-6.580144
2370,-13.002554,6.473522,-5.308144
2371,-0.730554,-10.340478,11.485858
2372,-9.138554,9.967524,-7.520144
2373,-14.818554,-3.128478,-3.182144
2374,14.939424,4.039522,0.123856
2375,-11.852554,-8.986478,-4.280144
2376,3.997446,7.483522,-12.946144
2377,11.183446,9.909524,4.055856
2378,11.093446,1.051524,-10.756144
2379,-15.388554,0.865522,1.531856
2380,8.889446,7.617524,-10.144144
2381,-0.556552,-10.780478,-11.112144
2382,-5.186554,9.829524,10.799856
2383,-2.922554,12.245524,9.037858
2384,1.643446,-0.662478,-15.396144
2385,-14.060554,4.165522,5.015856
2386,-11.990554,-3.612478,9.131856
2387,-8.574554,2.665522,-12.634144
2388,14.237428,-3.096478,5.287858
2389,-12.612554,8.769524,-2.068144
2390,-0.184554,15.387518,-1.864144
2391,-7.112554,9.263524,-10.196144
2392,12.821444,8.067522,3.319856
2393,2.389446,-13.486478,7.277856
2394,-10.186554,-7.048478,-9.336144
2395,-13.926554,-0.514478,6.813856
2396,13.209444,-1.818478,7.927856
2397,-10.928554,10.363524,-3.736144
2398,14.31943,-5.730478,-1.716144
2399,-7.480554,12.181522,6.041856
2400,4.125446,12.515522,-8.198144
2401,-2.134554,10.801524,-10.938144
2402,9.447446,-10.460478,-6.506144
2403,5.867446,-12.596478,6.921856
2404,7.571448,6.957524,11.631856
2405,-0.340554,14.491522,5.573856
2406,-1.038146,5.495524,14.495834
2407,6.471446,13.887518,2.595856
2408,-12.360554,-9.392478,0.753856
2409,8.647448,-2.534478,-12.664144
2410,-2.340554,14.099524,6.119856
2411,13.39142,-7.220478,3.205856
2412,2.295446,-12.414478,-9.080144
2413,-11.218554,8.485524,6.637858
2414,-11.724554,6.359522,-8.002144
2415,7.205446,13.769506,0.657856
2416,-3.224554,-14.286478,5.263856
2417,-10.978554,1.721524,10.899856
2418,-7.472554,-9.85048,9.461856
2419,13.831422,7.037524,1.329856
2420,5.645446,-14.390478,1.939856
2421,-9.500556,-12.074478,-2.582144
2422,8.381446,12.813522,-2.924144
2423,-4.801754,-6.67768,13.241836
2424,2.497446,15.035498,3.269858
2425,-3.310554,9.801524,11.661858
2426,4.36665,5.079116,14.077836
2427,8.171446,-2.466478,13.047836
2428,8.479446,-12.268478,4.549856
2429,-9.368556,-11.612478,-4.528142
2430,9.797448,11.539522,3.749856
2431,-2.393756,-9.457678,12.17183
2432,14.431428,-5.916478,0.305856
2433,-7.626554,-13.504478,1.683856
2434,0.143446,-5.434478,-14.624144
2435,9.613448,-0.650478,-12.272144
2436,-3.10696,-4.752478,14.535842
2437,-5.042554,14.737494,0.973856
2438,-6.516554,-5.684478,12.995834
2439,2.907446,10.173522,11.481858
2440,5.181446,-12.66648,-7.518144
2441,-5.006554,-12.528478,-7.864144
2442,4.139446,15.053504,0.443858
2443,4.88104,6.819116,13.179856
2444,-1.756554,0.975522,-15.492144
2445,-2.720554,4.437116,14.729844
2446,-12.598554,8.495524,3.627858
2447,12.755434,-5.480478,-7.178144
2448,6.505448,-8.856478,11.115856
2449,-2.708554,8.361522,12.925858
2450,-9.960554,7.219522,-9.646144
2451,-5.747354,-14.524478,0.636262
2452,12.735446,-8.804478,2.175856
2453,-9.868556,11.123524,4.829856
2454,0.317446,-13.926478,7.099858
2455,2.365446,15.40351,1.305856
2456,8.495448,10.577522,-7.788144
2457,-7.964554,-6.430478,11.82985
2458,0.271446,-8.122078,13.377854
2459,1.362244,8.068726,13.343856
2460,-1.116554,-8.120478,-13.336144
2461,-2.018554,-4.622478,-14.820144
2462,0.401446,15.62351,0.963856
2463,5.035446,-12.04848,8.643856
2464,6.395446,13.55152,4.559856
2465,-2.216554,13.351508,-7.886144
2466,9.881446,-2.431274,11.909836
2467,11.445446,4.679522,-9.626144
2468,5.509854,-4.327278,14.017838
2469,-12.968554,-8.360478,2.747856
2470,15.317446,2.967522,-1.516144
2471,5.879446,-9.718478,-10.804144
2472,15.055422,-2.816478,-3.360144
2473,-3.490554,-11.974478,9.503856
2474,11.597446,8.321522,-6.504144
2475,-4.411754,5.298726,14.091842
2476,15.597444,-0.472476,-1.626144
2477,-10.584554,4.107522,-10.828144
2478,8.125446,-9.220478,9.753856
2479,7.325448,1.463522,-13.806144
2480,2.071446,-5.944478,-14.382144
2481,11.031446,-6.530478,9.067856
2482,-1.204554,4.639522,-14.960144
2483,3.535446,-1.300478,-15.252144
2484,-3.592554,-0.460478,-15.292144
2485,0.76704,4.75993,14.95784
2486,-13.614554,-7.816478,0.727856
2487,1.681446,-9.024478,-12.758144
2488,5.709446,-13.678478,5.231858
2489,5.129446,-14.550478,-3.050144
2490,-6.464554,-3.138478,-13.990144
2491,7.429448,-13.820478,1.079856
2492,14.75342,-1.168478,5.329856
2493,-9.856554,-2.126478,-12.074144
2494,11.759432,2.943522,10.025856
2495,-13.282554,-2.186478,8.143856
2496,12.37543,-8.788478,4.141858
2497,-2.632554,15.319494,2.441856
2498,4.885446,9.191522,-11.800144
2499,-6.810554,3.979522,13.61583
2500,6.059446,12.813522,6.835858
2501,15.129426,-2.246478,3.699856
2502,9.231448,7.169524,10.537858
2503,1.525446,9.903522,-12.136144
2504,11.071448,10.939524,2.341856
2505,-13.776554,-5.674478,5.075858
2506,7.177446,11.559522,7.921856
2507,-0.706554,-15.602478,-1.996144
2508,1.547448,14.845496,5.021856
2509,-8.472554,3.099522,12.91185
2510,-4.482554,-13.50648,6.753856
2511,8.387448,4.499524,-12.560144
2512,-6.856154,-1.388884,14.121842
2513,-4.534554,-3.954478,-14.566144
2514,5.353446,14.6135,-2.536144
2515,8.071448,-0.580478,-13.534144
2516,11.597446,6.307522,8.627858
2517,12.78943,-9.228478,0.215856
2518,13.831422,-6.602478,-3.728144
2519,-1.644554,-11.860478,10.269858
2520,-10.460554,0.013524,11.807846
2521,-5.652554,2.641522,-14.494144
2522,9.443448,-11.656478,-4.896142
2523,-10.836554,-3.770478,10.835858
2524,-6.086554,-14.310478,2.699856
2525,2.925852,6.947116,13.871842
2526,4.733446,13.99552,5.589858
2527,7.659446,-8.682478,-10.748144
2528,-14.668554,-5.712478,1.341856
2529,10.305446,9.813522,-6.866144
2530,-6.276554,-14.066478,-3.530144
2531,6.712244,1.08432,14.265854
2532,-14.134554,3.179522,-6.328144
2533,-5.260554,11.911522,-8.966144
2534,-9.498554,12.587522,-1.190144
2535,-12.894554,-7.548478,-5.196144
2536,5.737852,8.31993,12.17183
2537,8.265446,-5.342478,-12.388144
2538,3.093446,-14.894478,4.369856
2539,9.175448,-12.866478,0.915858
2540,-4.314554,14.105504,5.747856
2541,-0.330552,9.255522,-12.842144
2542,-8.242554,-3.348478,-13.098144
2543,9.765448,1.599522,-12.362144
2544,13.09543,-7.242478,5.179858
2545,6.261446,-8.130478,-12.064144
2546,-13.034554,2.229522,-8.720144
2547,13.561434,3.085522,7.583856
2548,14.543428,-5.844478,2.297858
2549,1.675446,14.365514,-6.474144
2550,10.683446,-11.558478,1.833856
2551,-0.856554,9.109116,12.939834
2552,1.719446,-14.648478,5.799856
2553,-6.940554,-8.086478,-11.732144
2554,-1.978554,-9.910478,-12.214144
2555,-1.236554,-5.37288,14.863846
2556,10.845448,-11.438478,-1.718144
2557,7.419446,-3.892478,-13.464144
2558,-4.874554,8.641524,12.371842
2559,9.869446,-5.380478,-11.188144
2560,-12.620554,-0.176478,-9.610144
2561,15.435426,-0.860478,-3.582144
2562,3.175446,-12.714478,8.949858
2563,-1.472554,10.587522,11.729844
2564,-3.986554,15.349524,-0.612144
2565,-9.208554,6.327522,-11.274146
2566,14.617434,4.029522,4.707858
2567,12.583436,-5.648478,7.867856
2568,14.219424,-0.324478,7.069856
2569,11.647448,-8.980478,5.997856
2570,-6.526554,-13.752478,4.567856
2571,3.821448,1.991522,-15.300144
2572,-5.116554,-1.994478,-14.918144
2573,-11.240554,-10.99648,-2.348144
2574,12.341432,9.325524,-3.680144
2575,4.307446,-15.288478,0.755856
2576,-8.770554,11.731524,-6.194144
2577,-5.536554,14.313512,4.179858
2578,-15.088554,5.013524,0.449856
2579,12.25342,-4.732478,-8.970144
2580,13.491426,8.023524,-2.636144
2581,12.11542,-2.436478,-10.036144
2582,-14.358554,6.825524,0.835856
2583,1.541446,11.507522,10.897858
2584,-15.624554,2.825522,1.215856
2585,5.357446,11.749524,9.321858
2586,2.421446,-15.69048,1.273858
2587,-15.096554,-4.684478,-1.964144
2588,8.235446,13.591498,-1.076144
2589,-8.398554,-2.398478,13.331832
2590,-3.128554,5.131524,-14.762144
2591,-0.284554,-12.95448,9.283858
2592,-15.492554,1.665522,3.365856
2593,-10.362554,-5.628478,-10.728144
2594,11.015448,-0.828478,11.497856
2595,-15.418554,-2.088478,3.485858
2596,4.351852,-3.040878,15.037858
2597,-0.376554,-3.718478,-15.504144
2598,5.619446,6.137522,-13.606144
2599,1.783448,15.697516,-2.220144
2600,-4.938554,5.647522,-14.082144
2601,9.053446,6.135522,-11.624144
2602,-0.540554,14.223516,-7.220144
2603,-4.710554,1.61632,15.165848
2604,-11.800554,2.567522,-10.446144
2605,10.503446,8.001522,-8.982144
2606,8.379446,13.411504,2.235858
2607,0.427446,3.639522,-15.556144
2608,-7.998554,-12.714478,5.459856
2609,-6.604554,7.635522,12.39183
2610,15.26343,3.215522,-3.502144
2611,8.445446,-5.688078,12.325852
2612,1.563446,-4.174478,-15.356144
2613,-5.254554,14.961524,-2.108142
2614,11.713442,-10.418478,3.187856
2615,-1.698552,8.077522,-13.704144
2616,-13.584554,5.123522,-6.720144
2617,12.695436,0.451522,-9.728144
2618,-10.906556,9.639522,-6.644144
2619,4.959446,14.441504,-4.786144
2620,-8.102554,-12.244478,-6.366144
2621,-12.360554,10.173522,-0.248144
2622,0.045446,15.543524,-3.848144
2623,-12.108554,-7.056478,7.747856
2624,15.237428,-4.046478,2.815856
2625,12.94742,6.847522,-6.478144
2626,-15.170556,0.701522,5.091856
2627,6.971446,11.549522,-8.638144
2628,11.785432,-7.992478,-7.340144
2629,8.55465,0.882724,13.517838
2630,7.38065,-7.36888,12.163834
2631,-11.095354,-1.838478,11.412652
2632,15.15143,4.953522,-1.650144
2633,4.279446,-14.06248,-6.388144
2634,-0.182554,-0.146478,-16.036144
2635,-11.602554,-10.452478,3.667856
2636,-9.238554,-4.856478,-12.182144
2637,-11.420556,9.945522,5.293856
2638,11.997438,-4.720478,9.549856
2639,-9.066556,-13.200478,-0.988144
2640,-6.932554,-11.886478,8.253856
2641,6.071448,7.819522,-12.630144
2642,0.285446,-15.970478,1.561858
2643,10.951446,-11.144478,-3.688144
2644,15.995424,-1.382478,0.103858
2645,12.451418,1.065524,10.081858
2646,0.963446,-16.024479,-0.328144
2647,15.86542,-0.780478,2.361856
2648,13.017428,5.993522,7.249856
2649,9.175042,3.840318,12.609848
2650,-3.642554,-5.760478,-14.544144
2651,12.247438,7.991522,6.651858
2652,-11.386554,5.635522,-9.836144
2653,2.953448,14.451514,6.383856
2654,6.851446,-14.434478,-1.756144
2655,-3.642554,13.695502,7.587856
2656,5.629446,-11.434478,-9.808144
2657,-7.964554,4.493522,-13.232144
2658,9.099448,11.699522,-6.248144
2659,-10.890554,3.685522,11.255858
2660,2.16304,-7.768478,13.923844
2661,1.513446,-12.494478,10.027856
2662,-4.074554,13.77152,-7.266144
2663,14.387422,-0.682478,-7.184144
2664,-2.628554,-15.77048,1.887856
2665,-4.916954,-0.366072,15.327836
2666,-1.664554,16.001501,0.779856
2667,-9.040554,-8.156478,-10.546144
2668,4.547448,11.017522,-10.838144
2669,-14.450554,6.645524,-2.566144
2670,-8.720554,12.749524,4.581856
2671,-2.83696,-6.728878,14.363846
2672,-0.372552,-12.540478,-10.112144
2673,7.061448,-2.124478,-14.328144
2674,-2.77296,1.191522,15.82985
2675,-8.470554,-6.808478,-11.900144
2676,-5.238554,-8.360478,-12.748144
2677,-14.168554,-4.230478,6.427856
2678,-10.748554,-3.780478,-11.412144
2679,-3.656554,14.795508,-5.276144
2680,13.781436,-2.402478,-8.032144
2681,11.191446,11.609524,0.459856
2682,-1.686554,-8.375278,13.685836
2683,9.383448,-10.572478,7.781856
2684,-5.238554,-11.272478,-10.290144
2685,-3.590554,15.3935,-3.250144
2686,-10.160554,-11.868478,4.043856
2687,14.173434,-7.594478,1.379856
2688,1.141446,12.293524,-10.396144
2689,-9.986556,-8.998478,-8.936144
2690,-8.554554,-11.70448,7.099858
2691,13.317446,9.123522,-0.192144
2692,-5.694554,9.803522,-11.496144
2693,-5.270554,14.705512,-4.094142
2694,9.656244,-6.681278,11.089858
2695,-0.934554,1.94232,16.007828
2696,2.851446,-13.862478,-7.788144
2697,-3.158554,-11.094478,11.315856
2698,10.539446,-11.414478,4.455856
2699,-5.822554,11.473522,9.787858
2700,-14.356554,-3.806478,-6.384144
2701,12.955446,-0.824478,9.639856
2702,3.103446,-10.320478,-12.058144
2703,-12.544554,4.073522,-9.362144
2704,-6.876554,14.641516,0.185856
2705,2.568244,-6.021278,14.793838
2706,8.201446,9.497522,-10.210144
2707,10.213448,-3.600478,-12.018144
2708,1.311448,13.79151,-8.356144
2709,-6.838954,0.567522,14.65184
2710,-1.794554,13.74552,8.343856
2711,11.285446,-9.674478,-6.390144
2712,-12.530554,-9.052478,4.779856
2713,-13.432554,-8.978478,-0.886144
2714,12.091432,-9.738478,-4.560144
2715,15.787446,1.101522,-3.420144
2716,-14.494554,6.643522,2.819856
2717,-7.076554,-11.022478,-9.520144
2718,-11.034554,11.851522,-0.136142
2719,14.787446,2.585522,6.077856
2720,6.367446,14.87351,-0.778142
2721,4.731448,10.895524,11.019858
2722,-5.844554,-9.794478,-11.510144
2723,10.425448,12.085524,-2.808144
2724,-13.700554,-8.224478,-2.724144
2725,-1.894554,-13.74248,8.387858
2726,11.903444,-11.010478,0.349856
2727,1.774648,1.118724,16.083849
2728,-13.776554,8.331522,2.015856
2729,13.837434,4.631524,-7.116144
2730,-8.622554,8.233522,-11.020144
2731,3.585448,-11.834478,-10.530144
2732,2.660244,5.382724,15.091842
2733,3.89465,3.60232,15.357834
2734,12.711428,5.649522,-8.418144
2735,5.807448,3.767522,-14.712144
2736,-9.666554,1.039522,-13.034144
2737,16.071444,2.417522,0.527856
2738,-13.966554,1.103524,8.257856
2739,2.393446,3.335522,-15.738144
2740,15.089418,6.073522,0.007856
2741,-10.462554,-8.932478,8.679858
2742,-5.240554,-14.328478,-5.642144
2743,-14.168554,7.953522,-0.804144
2744,-0.868554,-15.142478,-5.886144
2745,6.373448,13.709508,-6.014144
2746,-12.384554,6.269522,8.489856
2747,4.039446,-6.506478,-14.358144
2748,4.423446,13.727514,7.541856
2749,-10.116554,12.549522,2.257856
2750,-12.316556,-5.010478,-9.388144
2751,10.291446,-9.644478,-8.130144
2752,6.699446,-6.610478,-13.284144
2753,-2.222554,9.905524,-12.728144
2754,-14.228554,-5.634478,-5.558144
2755,8.513446,-11.296478,-8.066144
2756,-12.836554,7.327522,6.849858
2757,-6.098554,-0.118476,-15.106144
2758,-0.780554,16.069494,2.569856
2759,-8.034554,13.227514,-5.092144
2760,-4.042554,11.465522,10.849858
2761,-0.172554,-15.290478,5.641858
2762,-1.550554,-16.222479,-0.304144
2763,-8.838554,6.453522,12.083848
2764,-11.242554,0.917522,-11.772144
2765,-8.290554,10.573522,-9.236146
2766,15.62543,-4.188478,-2.036144
2767,-5.272554,-6.716478,-13.892146
2768,-3.740148,7.175522,14.16185
2769,6.404244,-6.154078,13.681838
2770,-10.284554,8.633522,9.261856
2771,-15.106554,-6.130478,-0.584144
2772,-13.080554,4.401522,8.701856
2773,-5.440954,-2.284884,15.213852
2774,3.467448,-4.782478,-15.216144
2775,15.975436,-3.352478,-0.254142
2776,7.621852,4.105522,13.843856
2777,-15.740554,-4.332478,0.363858
2778,-14.926554,-5.668478,3.435856
2779,-15.410554,4.851522,2.411856
2780,1.223446,-14.714478,-6.988144
2781,0.967446,-15.474478,-5.144144
2782,-11.396554,11.277524,3.133856
2783,-7.606554,-5.668478,-13.300144
2784,-9.228554,-11.136478,-7.598144
2785,15.429446,0.523522,-5.348144
2786,3.269448,12.495524,-10.010144
2787,13.831422,0.813522,8.663856
2788,-4.598554,15.431494,2.803856
2789,9.647448,9.621522,9.029858
2790,-16.192554,-2.248478,-0.120144
2791,1.569446,8.711524,-13.746146
2792,-0.100554,13.025518,9.883858
2793,-1.249352,-0.012478,16.305832
2794,1.36704,-2.726072,16.071854
2795,-7.456554,-1.472476,-14.486146
2796,-1.026554,-16.036478,3.067856
2797,6.211446,-15.134478,0.171856
2798,3.275446,9.413522,-12.976144
2799,-3.928554,-15.252478,-4.438144
2800,-0.114554,-9.998478,-12.954144
2801,5.633446,-14.53448,-4.988144
2802,10.199448,12.665524,1.853858
2803,3.195446,-1.701274,15.963852
2804,1.067446,14.775518,6.963856
2805,14.271426,-3.380478,7.271856
2806,8.987446,-9.702478,-9.648144
2807,-9.146554,-10.516478,8.593856
2808,-6.514554,-13.368478,-6.856144
2809,-0.066554,1.839524,-16.272144
2810,15.923434,0.641522,3.775856
2811,-8.520554,-0.286478,13.98384
2812,10.377448,-4.408478,11.881852
2813,0.701446,-5.598078,15.377854
2814,-9.554554,12.723522,-3.892144
2815,-16.140554,-1.920478,-2.110144
2816,-15.062556,0.711522,-6.436144
2817,5.01704,1.925928,15.495834
2818,14.84543,-2.800478,-6.386144
2819,4.215446,15.659522,2.463856
2820,-4.716554,-15.588478,1.979856
2821,6.901042,-0.841274,14.86583
2822,-4.912554,-15.63848,-0.800144
2823,1.649446,-12.118478,-10.948144
2824,-8.514554,13.839514,2.343856
2825,-15.188554,2.629522,5.649856
2826,4.913852,-0.728478,15.647842
2827,12.669436,-7.660478,7.095858
2828,4.351446,-13.802478,7.753856
2829,2.633446,-4.204076,15.65184
2830,14.599428,6.019522,4.495858
2831,4.217448,-11.932478,10.463858
2832,-7.036554,9.379522,11.497856
2833,-14.000556,-7.468478,4.231858
2834,-10.824554,-9.918478,-7.362144
2835,-4.066554,-10.602478,-11.866144
2836,4.831446,-9.432478,-12.548144
2837,-11.880554,5.181522,10.097856
2838,8.783448,2.813522,-13.598144
2839,-16.272554,-0.854476,2.119856
2840,-12.260556,-0.270478,10.937856
2841,5.95865,3.695116,14.871842
2842,-14.862554,5.615522,-4.232144
2843,-1.908554,12.287524,10.763856
2844,-7.750556,-9.668478,-10.820144
2845,10.175448,3.609522,-12.412144
2846,9.849448,-12.790478,3.171856
2847,-2.832554,-15.736478,3.881856
2848,1.226244,6.832726,14.917832
2849,1.580244,-9.630878,13.249832
2850,7.181446,-14.33648,-3.724144
2851,1.901448,13.119512,9.759858
2852,14.347444,4.653522,6.595856
2853,10.755448,-10.744478,6.333856
2854,-11.686554,-8.268478,-8.144144
2855,6.011446,13.1435,-7.904144
2856,10.861446,7.929524,9.527856
2857,13.23343,8.349524,-5.188144
2858,-16.138554,-2.860478,1.781856
2859,6.817446,-0.064478,-15.012144
2860,12.709444,4.605522,9.439858
2861,15.495424,4.737522,3.059856
2862,-11.888554,-11.426478,0.171856
2863,9.599448,12.615522,-4.542144
2864,13.14142,-3.080478,9.475856
2865,2.739446,11.405524,-11.596144
2866,-11.162554,11.957524,-2.132144
2867,-3.738554,13.203496,-9.160144
2868,-11.972556,-5.410478,9.983856
2869,-0.800554,12.369522,-10.896144
2870,-5.126554,-10.762478,11.417856
2871,-7.734554,10.895524,9.697856
2872,0.753446,-16.004478,3.989856
2873,-10.660554,10.441522,7.071858
2874,7.331446,14.52152,-2.842144
2875,12.07944,-0.842478,-11.234144
2876,2.585448,-11.52048,11.551856
2877,-15.642556,3.569522,3.935856
2878,2.369446,-7.924478,-14.302146
2879,-8.288554,11.831522,8.023858
2880,-14.434556,-6.946478,-4.066144
2881,2.653446,-15.84648,-3.872144
2882,-4.614554,11.429524,-11.010144
2883,-10.332554,2.379522,12.677842
2884,5.877448,15.385504,1.395856
2885,-13.050554,-7.188478,-7.162144
2886,7.251446,-12.774478,-7.586144
2887,4.923446,-15.354478,3.663856
2888,-9.490554,10.373524,8.703858
2889,-3.088554,-16.180479,-1.576144
2890,-3.612554,8.681522,-13.624144
2891,8.301446,-13.04848,-5.906144
2892,-5.636554,13.685522,7.421856
2893,14.439424,5.829524,-5.632144
2894,-8.760554,-13.552478,-3.716144
2895,-1.900554,-1.901276,16.34584
2896,16.475435,1.333522,-1.102144
2897,11.963442,9.833522,5.891858
2898,-6.832554,6.201522,-13.762144
2899,-10.160554,-13.070478,0.763856
2900,-0.554554,-14.564478,-7.890144
2901,-7.316556,13.095496,-7.052144
2902,-2.102554,15.809514,-4.518144
2903,8.919446,-13.37848,-4.030144
2904,-10.574554,11.633522,-5.262144
2905,-4.762554,13.023504,9.097856
2906,9.747852,5.696726,12.149856
2907,-16.448553,1.439522,-1.580142
2908,13.825442,8.997522,1.741856
2909,14.99344,3.201522,-6.332144
2910,14.887422,1.319522,-7.200144
2911,-0.666554,6.879522,-15.082144
2912,12.715426,10.585524,1.233856
2913,1.155448,-2.388478,-16.378145
2914,7.42904,-3.854478,14.327836
2915,2.885446,16.3375,-0.450144
2916,-6.724554,14.04151,5.763856
2917,4.129446,-13.210478,-9.170146
2918,7.223446,5.041522,-14.084144
